id,year,bankname,w1,w2,w3,y1,y2,CHHI,THHI,esg,mesg,mdesg,mmesg,t,lnw2,lnw3,lny1,lny2,lnw2_lnw3,lnw2_lny1,lnw2_lny2,lnw3_lny1,lnw3_lny2,lny1_lny2,_t,_t_lnw2,_t_lnw3,_t_lny1,_t_lny2,_t_2,lnw2_2,lnw3_2,lny1_2,lny2_2,mw1,CHHI_esg,THHI_esg,CHHI_mesg,THHI_mesg,CHHI_mdesg,THHI_mdesg,CHHI_mmesg,THHI_mmesg,msize_THHI,mTHHI,mTHHI_mdesg
17,2018,张家港行,0.676577,0.005816,0.017568,4.20E+10,6.00E+10,2.14,17.22,77.6404,0,0,0,6,0.26609313,-0.18765214,-3.6495689,-3.7437619,-0.02496647,-0.4855626,-0.49809467,0.3424247,0.35126247,6.8315585,0.5,0.06652328,-0.04691303,-0.91239221,-0.93594049,0.125,0.03540278,0.01760666,6.6596764,7.0078768,0.39070961,166.15039,1336.9672,0,0,0,0,0,0,20.431,-3.211,0
17,2019,张家港行,0.598546,0.005644,0.019886,4.10E+10,7.20E+10,2.83,16.92,77.6624,0,0,0,7,0.23600307,-0.06367597,-3.678768,-3.5703392,-0.00751386,-0.43410028,-0.42130552,0.11712456,0.1136724,6.5672249,1.5,0.17700231,-0.04775698,-2.759076,-2.6777544,1.125,0.02784873,0.00202731,6.766667,6.3736611,0.5132524,219.78451,1314.0473,0,0,0,0,0,0,20.431,-3.511,0
17,2020,张家港行,0.590224,0.005668,0.018628,4.90E+10,8.50E+10,1.92,14.83,77.8484,0,0,0,8,0.24028187,-0.1290225,-3.4841764,-3.398783,-0.01550088,-0.41859221,-0.40833298,0.22476857,0.21925974,5.9209798,2.5,0.30035234,-0.16127813,-4.3552205,-4.2484788,3.125,0.02886769,0.0083234,6.0697425,5.7758631,0.52725248,149.46887,1154.4913,0,0,0,0,0,0,20.431,-5.601,0
17,2021,张家港行,0.558359,0.005658,0.020902,5.70E+10,1.00E+11,1.88,12.67,77.8636,0,0,0,9,0.23860436,-0.01387349,-3.3387746,-3.2362641,-0.00165514,-0.3983231,-0.38609337,0.02316023,0.02244914,5.4025783,3.5,0.41755763,-0.02427861,-5.8428556,-5.6634622,6.125,0.02846602,0.00009624,5.5737081,5.2367027,0.58275387,146.38355,986.53169,0,0,0,0,0,0,20.431,-7.761,0
17,2022,张家港行,0.555508,0.005384,0.020582,6.30E+10,1.20E+11,2.45,15.4,77.8634,0,0,0,10,0.18895051,-0.02929471,-3.2337657,-3.0965022,-0.00276762,-0.30551083,-0.29254283,0.04736611,0.04535556,5.0066812,4.5,0.42513864,-0.06591309,-7.2759728,-6.9671299,10.125,0.01785115,0.00042909,5.2286203,4.7941628,0.58787173,190.76543,1199.097,0,0,0,0,0,0,20.431,-5.031,0
18,2013,成都银行,1.13398,0.005036,0.019632,1.00E+11,1.10E+11,5.99,37.01,80.02,0,0,0,1,0.12207531,-0.07655267,-2.7748998,-3.1409539,-0.0046726,-0.16937338,-0.19171647,0.10621299,0.1202242,4.3579162,-4.5,-0.27466945,0.1722435,6.2435245,7.0671463,10.125,0.00745119,0.00293016,3.8500344,4.9327958,-0.12573357,479.3198,2961.5402,0,0,0,0,0,0,30.794,6.216,0
18,2014,成都银行,1.25017,0.005794,0.020405,1.20E+11,1.30E+11,5.15333,34.63,78.36,0,0,0,2,0.2622861,-0.03793359,-2.5925782,-2.9738998,-0.00497473,-0.33999861,-0.39000629,0.0491729,0.05640535,3.855034,-3.5,-0.45900067,0.06638378,4.5370119,5.2043247,6.125,0.034397,0.00071948,3.360731,4.4220401,-0.22327954,403.81494,2713.6068,0,0,0,0,0,0,30.794,3.836,0
18,2015,成都银行,1.31815,0.004887,0.019904,1.40E+11,1.30E+11,4.6325,28.69,77.52,0,0,0,3,0.09204181,-0.06279284,-2.4384276,-2.9738998,-0.00288978,-0.11221865,-0.13686157,0.0765579,0.09336981,3.6258197,-2.5,-0.11505227,0.07849105,3.0480345,3.7173748,3.125,0.00423585,0.00197147,2.9729645,4.4220401,-0.27622924,359.1114,2224.0488,0,0,0,0,0,0,30.794,-2.104,0
18,2016,成都银行,1.05107,0.004742,0.014863,1.80E+11,1.40E+11,4.362,30.37,77.0825,0,0,0,4,0.06192218,-0.35483865,-2.1871131,-2.8997919,-0.01098619,-0.06771541,-0.08978072,0.38803614,0.51447912,3.1710864,-1.5,-0.04644164,0.26612899,1.6403349,2.1748439,1.125,0.00191718,0.06295524,2.3917319,4.2043965,-0.04980869,336.23386,2340.9955,0,0,0,0,0,0,30.794,-0.424,0
18,2017,成都银行,0.981898,0.004088,0.015788,2.30E+11,1.50E+11,3.618,28.8,76.7708,0,0,0,5,-0.08648095,-0.2944634,-1.9419907,-2.830799,0.01273274,0.0839726,0.1224051,0.28592259,0.41678335,2.7486926,-0.5,0.02162024,0.07361585,0.48549767,0.70769975,0.125,0.00373948,0.04335435,1.8856639,4.0067115,0.01826785,277.75675,2210.999,0,0,0,0,0,0,30.794,-1.994,0
18,2018,成都银行,1.0759,0.003989,0.018304,2.40E+11,1.90E+11,3.254,27.35,75.8716,0,0,0,6,-0.11099623,-0.14659394,-1.8994311,-2.5944102,0.00813569,0.10541484,0.14398488,0.13922254,0.19016241,2.4639517,0.5,-0.02774906,-0.03664849,-0.47485777,-0.64860256,0.125,0.00616008,0.01074489,1.8039192,3.3654822,-0.07315752,246.88619,2075.0883,0,0,0,0,0,0,30.794,-3.444,0
18,2019,成都银行,1.00699,0.004081,0.01836,2.80E+11,2.30E+11,3.502,22.69,75.6364,0,0,0,7,-0.08819475,-0.14353917,-1.7452804,-2.403355,0.0063297,0.07696228,0.10598164,0.12525805,0.17248779,2.0972642,1.5,-0.06614606,-0.10765438,-1.3089603,-1.8025162,1.125,0.00388916,0.01030175,1.5230018,2.8880576,-0.00696568,264.87867,1716.1899,0,0,0,0,0,0,30.794,-8.104,0
18,2020,成都银行,1.02197,0.003361,0.018049,3.10E+11,2.80E+11,3.844,25.68,75.3484,0,0,0,8,-0.28229826,-0.16062328,-1.6434977,-2.2066447,0.02267184,0.23197827,0.31146597,0.13199199,0.17721925,1.8133077,2.5,-0.35287282,-0.20077909,-2.0543721,-2.7583059,3.125,0.03984615,0.01289992,1.3505423,2.4346404,-0.02173214,289.63925,1934.9469,0,0,0,0,0,0,30.794,-5.114,0
18,2021,成都银行,0.698303,0.003416,0.019214,3.30E+11,3.90E+11,3.985,34.37,75.243,0,0,0,9,-0.26606653,-0.09807438,-1.5809773,-1.8752876,0.01304715,0.21032257,0.24947563,0.07752668,0.09195883,1.4823936,3.5,-0.46561642,-0.17163016,-2.7667103,-3.2817532,6.125,0.0353957,0.00480929,1.2497447,1.7583517,0.35910217,299.84335,2586.1019,0,0,0,0,0,0,30.794,3.576,0
18,2022,成都银行,0.851837,0.003361,0.019416,3.70E+11,4.90E+11,4.29,38.35,75.1493,0,0,0,10,-0.28229826,-0.08761609,-1.466567,-1.6470289,0.01236693,0.20700465,0.23247669,0.06424743,0.07215312,1.2077391,4.5,-0.63517108,-0.1971362,-3.2997757,-3.705815,10.125,0.03984615,0.00383829,1.0754094,1.3563521,0.16036009,322.39067,2881.9772,0,0,0,0,0,0,30.794,7.556,0
19,2013,招商银行,1.14947,0.00672,0.018569,1.30E+12,2.20E+12,3.21944,16.8557,84.02,1,1,1,1,0.41055135,-0.13222003,-0.20995044,-0.14522166,-0.02714156,-0.04309772,-0.02981047,0.01387983,0.00960061,0.01524468,-4.5,-0.92374054,0.29749507,0.47238849,0.32674873,10.125,0.08427621,0.00874107,0.02203959,0.01054466,-0.13930097,270.49735,1416.2159,3.21944,16.8557,3.21944,16.8557,3.21944,16.8557,16.21157,0.64413,0.64413
19,2014,招商银行,1.18659,0.006167,0.023423,1.50E+12,2.50E+12,3.14396,16.6695,84.12,1,1,1,2,0.32467569,0.10000489,-0.0668496,-0.01738829,0.01623458,-0.01085222,-0.00282278,-0.00334264,-0.00086946,0.0005812,-3.5,-0.56818246,-0.17500856,0.1169868,0.0304295,6.125,0.05270715,0.00500049,0.00223443,0.00015118,-0.17108365,264.46992,1402.2383,3.14396,16.6695,3.14396,16.6695,3.14396,16.6695,16.21157,0.45793,0.45793
19,2015,招商银行,1.15753,0.005734,0.017971,2.00E+12,2.80E+12,3.08837,16.5324,83.24,1,1,1,3,0.25187656,-0.16495421,0.22083247,0.0959404,-0.02077405,0.02781126,0.01208257,-0.01821362,-0.00791289,0.01059338,-2.5,-0.3148457,0.20619276,-0.27604059,-0.1199255,3.125,0.0317209,0.01360495,0.02438349,0.00460228,-0.14628842,257.07592,1376.157,3.08837,16.5324,3.08837,16.5324,3.08837,16.5324,16.21157,0.32083,0.32083
19,2016,招商银行,0.742983,0.005522,0.013612,2.10E+12,3.30E+12,3.04558,16.4269,79.61,0,0,0,4,0.21420331,-0.4427618,0.26962264,0.26024345,-0.04742052,0.02887703,0.0278725,-0.0596893,-0.05761293,0.03508376,-1.5,-0.16065248,0.33207135,-0.20221698,-0.19518259,1.125,0.02294153,0.09801901,0.03634818,0.03386333,0.29708211,242.45862,1307.7455,0,0,0,0,0,0,16.21157,0.21533,0
19,2017,招商银行,0.625371,0.006274,0.015427,2.10E+12,3.60E+12,3.01502,16.3516,77.12,0,0,0,5,0.34187731,-0.31759434,0.26962264,0.34725483,-0.05428915,0.04608893,0.05935927,-0.04281531,-0.05514308,0.04681388,-0.5,-0.08546933,0.07939858,-0.06740566,-0.08681371,0.125,0.05844005,0.05043308,0.03634818,0.06029296,0.46941021,232.51834,1261.0354,0,0,0,0,0,0,16.21157,0.14003,0
19,2018,招商银行,0.628563,0.006823,0.016385,2.30E+12,3.90E+12,2.90388,16.0772,74.75,0,0,0,6,0.42576245,-0.25734727,0.36059442,0.42729753,-0.0547844,0.07676378,0.09096362,-0.046399,-0.05498193,0.07704055,0.5,0.10644061,-0.06433682,0.0901486,0.10682438,0.125,0.09063683,0.03311381,0.06501417,0.09129159,0.46431902,217.06503,1201.7707,0,0,0,0,0,0,16.21157,-0.13437,0
19,2019,招商银行,0.6069,0.006935,0.016166,2.40E+12,4.50E+12,2.83031,15.896,76.11,0,0,0,7,0.44204425,-0.27080329,0.40315403,0.57039838,-0.05985352,0.08910596,0.12607066,-0.05458772,-0.07723288,0.1149792,1.5,0.33153319,-0.20310246,0.30236552,0.42779878,1.125,0.09770156,0.03666721,0.08126659,0.16267716,0.49939125,215.41489,1209.8446,0,0,0,0,0,0,16.21157,-0.31557,0
19,2020,招商银行,0.663164,0.006822,0.014638,2.80E+12,5.00E+12,2.80147,15.8249,82.88,1,1,1,8,0.42561588,-0.37009267,0.55730471,0.67575889,-0.07875866,0.11859887,0.14380686,-0.10312719,-0.12504671,0.18830181,2.5,0.53201985,-0.46261584,0.69663089,0.84469862,3.125,0.09057444,0.06848429,0.15529427,0.22832504,0.41073296,232.18583,1311.5677,2.80147,15.8249,2.80147,15.8249,2.80147,15.8249,16.21157,-0.38667,-0.38667
19,2021,招商银行,0.636225,0.007139,0.013314,3.00E+12,5.60E+12,2.77827,15.7678,85.1,1,1,1,9,0.47103591,-0.46489744,0.62629758,0.78908758,-0.10949169,0.14750432,0.18584429,-0.14558207,-0.1834224,0.24710182,3.5,0.82431284,-0.81357053,1.0960208,1.3809033,6.125,0.11093741,0.10806482,0.19612433,0.3113296,0.452203,236.43078,1341.8398,2.77827,15.7678,2.77827,15.7678,2.77827,15.7678,16.21157,-0.44377,-0.44377
19,2022,招商银行,0.51806,0.006969,0.013329,3.50E+12,6.10E+12,2.75633,15.7137,87.3,1,1,1,10,0.44693494,-0.46377144,0.78044826,0.87460975,-0.10363783,0.1744048,0.19544683,-0.18097481,-0.20280951,0.34129383,4.5,1.0056036,-1.0434857,1.7560086,1.9678719,10.125,0.09987542,0.10754198,0.30454974,0.38247111,0.65766421,240.62761,1371.806,2.75633,15.7137,2.75633,15.7137,2.75633,15.7137,16.21157,-0.49787,-0.49787
20,2013,无锡银行,0.536676,0.003386,0.024929,2.50E+10,4.40E+10,5.75,38.25,75.42,0,0,0,1,-0.27476939,0.16232184,-4.1492656,-4.0618005,-0.02230054,0.5700456,0.55802923,-0.33675821,-0.32965946,8.4267445,-4.5,0.61823114,-0.36522414,9.3358476,9.1390511,10.125,0.03774911,0.01317419,8.6082025,8.2491116,0.62236146,433.665,2884.815,0,0,0,0,0,0,27.657333,10.592667,0
20,2014,无锡银行,0.503387,0.003366,0.024361,3.70E+10,5.00E+10,5.18,33.43,73.91,0,0,0,2,-0.280782,0.13925762,-3.7610767,-3.9214431,-0.01955052,0.52802131,0.55053532,-0.26187929,-0.27304542,7.3744241,-3.5,0.4913685,-0.24370084,6.5818842,6.8625255,6.125,0.03941927,0.00969634,7.0728488,7.6888581,0.68639682,382.8538,2470.8113,0,0,0,0,0,0,27.657333,5.772667,0
20,2015,无锡银行,0.494626,0.00329,0.025135,4.40E+10,5.60E+10,4.56333,29.6733,75.3133,0,0,0,3,-0.30355806,0.17052984,-3.5913452,-3.8250513,-0.02588285,0.54509089,0.58056257,-0.30621576,-0.32614269,6.8685398,-2.5,0.37944757,-0.2131623,4.4891815,4.7813141,3.125,0.04607375,0.01454021,6.4488802,7.3155086,0.70395417,343.67988,2234.7973,0,0,0,0,0,0,27.657333,2.015997,0
20,2016,无锡银行,0.499051,0.003236,0.020522,4.80E+10,6.00E+10,4.1825,27.39,75.775,0,0,0,4,-0.3201679,-0.03222728,-3.5026384,-3.7421022,0.00515907,0.5607162,0.59905051,0.05644026,0.06029889,6.5536155,-1.5,0.24012593,0.02417046,2.6269788,2.8065766,1.125,0.05125374,0.0005193,6.134238,7.0016644,0.69504598,316.92894,2075.4773,0,0,0,0,0,0,27.657333,-0.267333,0
20,2017,无锡银行,0.515538,0.003251,0.020676,5.40E+10,6.60E+10,4.1825,27.39,76.47,0,0,0,5,-0.31566645,-0.02472979,-3.3910859,-3.6502656,0.00390318,0.53522602,0.57613318,0.04193043,0.04513516,6.1891821,-0.5,0.07891661,0.00618245,0.84777148,0.91256639,0.125,0.04982265,0.00030578,5.7497319,6.6622193,0.66254368,319.83578,2094.5133,0,0,0,0,0,0,27.657333,-0.267333,0
20,2018,无锡银行,0.521928,0.003179,0.020016,6.40E+10,7.50E+10,4.1825,27.39,76.655,0,0,0,6,-0.3378443,-0.05716961,-3.2290301,-3.5199542,0.00965721,0.54545471,0.59459823,0.0923012,0.10061721,5.6830189,0.5,-0.08446108,-0.0142924,-0.80725752,-0.87998854,0.125,0.05706939,0.00163418,5.2133176,6.1950387,0.65022506,320.60954,2099.5804,0,0,0,0,0,0,27.657333,-0.267333,0
20,2019,无锡银行,0.54435,0.003202,0.022533,6.50E+10,8.50E+10,4.1825,27.39,77.2057,0,0,0,7,-0.33072996,0.06125847,-3.2134048,-3.3976073,-0.01013001,0.53138461,0.56184526,-0.09842413,-0.10406611,5.4589437,1.5,-0.24804747,0.04594385,-2.4100536,-2.5482054,1.125,0.05469115,0.0018763,5.1629851,5.7718676,0.60816304,322.91288,2114.6644,0,0,0,0,0,0,27.657333,-0.267333,0
20,2020,无锡银行,0.588773,0.003296,0.021055,6.90E+10,1.00E+11,3.66,23.77,77.5033,0,0,0,8,-0.30182719,-0.0065622,-3.1474138,-3.2372646,0.00099032,0.47498754,0.48854724,0.01032697,0.01062178,5.0945057,2.5,-0.37728399,-0.00820275,-3.9342673,-4.0465808,3.125,0.04554983,0.00002153,4.9531068,5.2399411,0.52971491,283.66219,1842.2542,0,0,0,0,0,0,27.657333,-3.887333,0
20,2021,无锡银行,0.607884,0.003351,0.021157,7.50E+10,1.20E+11,3.185,21.35,78.524,0,0,0,9,-0.2851288,-0.00173612,-3.0692709,-3.0707497,0.00024751,0.43756875,0.43777958,0.00266431,0.00266559,4.7124812,3.5,-0.4989754,-0.00303821,-5.371224,-5.3738119,6.125,0.04064922,1.51E-06,4.7102118,4.7147518,0.49777186,250.09894,1676.4874,0,0,0,0,0,0,27.657333,-6.307333,0
20,2022,无锡银行,0.616683,0.003366,0.020891,7.40E+10,1.30E+11,3.04,20.54,78.625,0,0,0,10,-0.28090084,-0.01441617,-3.0746545,-2.9816219,0.00202476,0.43183651,0.41877005,0.02216238,0.02149179,4.5837285,4.5,-0.63202689,-0.03243639,-6.9179725,-6.7086493,10.125,0.03945264,0.00010391,4.72675,4.4450346,0.4834,239.02,1614.9575,0,0,0,0,0,0,27.657333,-7.117333,0
21,2013,杭州银行,1.39427,0.005184,0.023645,1.00E+11,1.70E+11,2.82,20.12,79.9,0,0,0,1,0.15104015,0.10943812,-2.7748998,-2.7056359,0.00826478,-0.20956065,-0.20432983,-0.15183991,-0.14804985,3.7539342,-4.5,-0.33984035,-0.24623577,6.2435245,6.0876807,10.125,0.01140656,0.00598835,3.8500344,3.6602327,-0.33237098,225.318,1607.588,0,0,0,0,0,0,23.69729,-3.57729,0
21,2014,杭州银行,1.50179,0.004537,0.026637,1.60E+11,2.00E+11,2.68,21.3678,81.495,1,1,0,2,0.0177292,0.22858767,-2.3048962,-2.5431169,0.00202634,-0.02043198,-0.02254371,-0.26343542,-0.29066259,2.9308102,-3.5,-0.03102609,-0.40002842,4.0335683,4.4504546,6.125,0.00015716,0.02612616,2.6562732,3.2337219,-0.40665773,218.4066,1741.3689,2.68,21.3678,2.68,21.3678,0,0,23.69729,-2.32949,-2.32949
21,2015,杭州银行,1.5384,0.004437,0.026052,2.80E+11,2.20E+11,2.26,22.3296,80.2767,1,1,0,3,-0.00455833,0.20638098,-1.7452804,-2.4478068,-0.00047038,0.00397778,0.00557896,-0.18009634,-0.25259038,2.1360546,-2.5,0.00569791,-0.25797623,2.1816005,3.0597584,3.125,0.00001039,0.02129656,1.5230018,2.9958789,-0.43074292,181.42525,1792.5457,2.26,22.3296,2.26,22.3296,0,0,23.69729,-1.36769,-1.36769
21,2016,杭州银行,1.23227,0.003788,0.018017,4.10E+11,2.50E+11,2.18,22.8269,80.1,1,1,0,4,-0.16269863,-0.1623978,-1.3639128,-2.3199734,0.01321095,0.11095337,0.18872824,0.11074822,0.18837929,1.5821207,-1.5,0.12202397,0.12179835,1.0229346,1.73998,1.125,0.01323542,0.01318652,0.9301291,2.6911382,-0.208858,174.618,1828.4347,2.18,22.8269,2.18,22.8269,0,0,23.69729,-0.87039,-0.87039
21,2017,杭州银行,1.15175,0.00353,0.022866,4.80E+11,2.80E+11,6.18,24.1881,80.684,1,1,0,5,-0.23323893,0.07593753,-1.2062839,-2.2066447,-0.00885579,0.14067618,0.25733773,-0.04580111,-0.08378358,1.33092,-0.5,0.05830973,-0.01898438,0.30157097,0.55166117,0.125,0.0272002,0.00288325,0.7275604,2.4346404,-0.14128252,498.62712,1951.5927,6.18,24.1881,6.18,24.1881,0,0,23.69729,0.49081,0.49081
21,2018,杭州银行,1.25378,0.003669,0.024489,4.90E+11,3.50E+11,7.03,25.1481,79.9783,0,0,0,6,-0.19461766,0.14451048,-1.1856646,-1.9835011,-0.01406215,0.11537563,0.19301217,-0.08567048,-0.14331835,1.1758835,0.5,-0.04865441,0.03612762,-0.29641615,-0.49587529,0.125,0.01893802,0.01044164,0.70290027,1.9671384,-0.22616299,562.24766,2011.303,0,0,0,0,0,0,23.69729,1.45081,0
21,2019,杭州银行,1.34879,0.004011,0.022604,5.30E+11,4.10E+11,6.36,25.4334,79.5529,0,0,0,7,-0.10549622,0.06441333,-1.107193,-1.8252771,-0.00339768,0.05840234,0.09627992,-0.03565899,-0.05878608,1.010467,1.5,-0.07912216,0.04830999,-0.83039473,-1.3689579,1.125,0.00556473,0.00207454,0.61293815,1.6658183,-0.29920789,505.95619,2023.2997,0,0,0,0,0,0,23.69729,1.73611,0
21,2020,杭州银行,1.02993,0.003844,0.020035,6.00E+11,4.80E+11,2.92,25.1831,79.495,0,0,0,8,-0.14802331,-0.05623281,-0.98314033,-1.6676482,0.00416188,0.07276384,0.12342541,0.02764237,0.04688827,0.8197661,2.5,-0.18502914,-0.07029102,-1.2289254,-2.0845602,3.125,0.01095545,0.00158106,0.48328245,1.3905252,-0.02949084,232.1254,2001.9305,0,0,0,0,0,0,23.69729,1.48581,0
21,2021,杭州银行,0.569649,0.004071,0.019903,7.30E+11,5.90E+11,2.83,25.2748,78.776,0,0,0,9,-0.09064813,-0.06284308,-0.78702545,-1.4613118,0.0028483,0.03567119,0.06623259,0.02472955,0.04591667,0.57504477,3.5,-0.15863424,-0.10997539,-1.3772945,-2.5572956,6.125,0.00410854,0.00197463,0.30970453,1.067716,0.5627349,222.93608,1991.0476,0,0,0,0,0,0,23.69729,1.57751,0
21,2022,杭州银行,0.601393,0.004204,0.019912,8.20E+11,7.00E+11,3.59,25.1011,79.01,0,0,0,10,-0.05850035,-0.06239099,-0.67076565,-1.290354,0.00182495,0.01962001,0.03774308,0.02092487,0.04025323,0.43276255,4.5,-0.13162579,-0.14037973,-1.5092227,-2.9032964,10.125,0.00171115,0.00194632,0.22496328,0.83250667,0.50850665,283.6459,1983.2379,0,0,0,0,0,0,23.69729,1.40381,0
22,2013,民生银行,1.11265,0.005934,0.030724,1.10E+12,1.70E+12,2.59,14.44,86.24,1,1,1,1,0.28616172,0.37133055,-0.37700453,-0.40305077,0.05313029,-0.05394213,-0.05766885,-0.06999665,-0.07483253,0.07597598,-4.5,-0.64386386,-0.83549374,0.84826019,0.90686423,10.125,0.04094426,0.06894319,0.07106621,0.08122496,-0.10674456,223.3616,1245.3056,2.59,14.44,2.59,14.44,2.59,14.44,12.09,2.35,2.35
22,2014,民生银行,0.857023,0.005586,0.026628,1.50E+12,1.90E+12,2.11,13.6,86.46,1,1,1,2,0.22572666,0.22824974,-0.0668496,-0.29182513,0.02576103,-0.00754487,-0.03293636,-0.0076292,-0.0333045,0.0097542,-3.5,-0.39502166,-0.39943704,0.1169868,0.51069398,6.125,0.02547626,0.02604897,0.00223443,0.04258095,0.15429052,182.4306,1175.856,2.11,13.6,2.11,13.6,2.11,13.6,12.09,1.51,1.51
22,2015,民生银行,0.828704,0.005325,0.024137,1.80E+12,2.10E+12,1.75,13.11,83.49,1,1,1,3,0.17787591,0.13003238,0.11547196,-0.19174167,0.01156481,0.01026984,-0.01705311,0.00750755,-0.01246631,-0.01107039,-2.5,-0.22234488,-0.16254047,-0.14433995,0.23967709,3.125,0.01581992,0.00845421,0.00666689,0.01838243,0.18789224,146.1075,1094.5539,1.75,13.11,1.75,13.11,1.75,13.11,12.09,1.02,1.02
22,2016,民生银行,0.591946,0.004254,0.018527,2.70E+12,2.60E+12,1.64,12.21,80.4,1,1,0,4,-0.04667709,-0.13448443,0.52093707,0.02183243,0.00313867,-0.01215791,-0.00050954,-0.03502896,-0.00146806,0.00568666,-1.5,0.03500782,0.10086332,-0.3907028,-0.01637432,1.125,0.00108938,0.00904303,0.13568771,0.00023833,0.52433986,131.856,981.684,1.64,12.21,1.64,12.21,0,0,12.09,0.12,0.12
22,2017,民生银行,0.457735,0.004256,0.024459,2.40E+12,2.90E+12,2.69,12.04,79.66,0,0,0,5,-0.04620705,0.14328469,0.40315403,0.13103172,-0.00331038,-0.00931428,-0.00302729,0.0288829,0.00938742,0.02641298,-0.5,0.01155176,-0.03582117,-0.10078851,-0.03275793,0.125,0.00106755,0.01026525,0.08126659,0.00858466,0.78146486,214.2854,959.1064,0,0,0,0,0,0,12.09,-0.05,0
22,2018,民生银行,0.475218,0.004317,0.026467,2.30E+12,3.20E+12,1.78,12.53,73.55,0,0,0,6,-0.03197609,0.22218512,0.36059442,0.22947179,-0.00355231,-0.0057652,-0.00366881,0.04005936,0.02549261,0.04137312,0.5,-0.00799402,0.05554628,0.0901486,0.05736795,0.125,0.00051124,0.02468311,0.06501417,0.02632865,0.74398163,130.919,921.5815,0,0,0,0,0,0,12.09,0.44,0
22,2019,民生银行,0.337809,0.004153,0.022865,2.60E+12,3.60E+12,2.67,12.31,73.6,0,0,0,7,-0.07070584,0.0758938,0.48319674,0.34725483,-0.00268307,-0.01708242,-0.01227647,0.01833582,0.01317724,0.0838962,1.5,-0.05302938,0.05692035,0.36239755,0.26044112,1.125,0.00249966,0.00287993,0.11673954,0.06029296,1.0852746,196.512,906.016,0,0,0,0,0,0,12.09,0.22,0
22,2020,民生银行,0.339795,0.004063,0.021779,2.50E+12,4.00E+12,1.63,9.73,74.47,0,0,0,8,-0.09261519,0.02723265,0.44397603,0.45261534,-0.00126108,-0.02055946,-0.02095953,0.00604532,0.00616296,0.10047518,2.5,-0.11576898,0.03404081,0.55497003,0.56576918,3.125,0.00428879,0.00037081,0.09855736,0.10243032,1.0794128,121.3861,724.5931,0,0,0,0,0,0,12.09,-2.36,0
22,2021,民生银行,0.33251,0.004461,0.021848,2.30E+12,4.20E+12,1.57,9.76,82.22,1,1,0,9,0.00083615,0.03039583,0.36059442,0.50140551,0.00001271,0.00015076,0.00020963,0.00548028,0.00762032,0.09040201,3.5,0.00146327,0.0531927,0.63104023,0.87745964,6.125,3.50E-07,0.00046195,0.06501417,0.12570374,1.1010853,129.0854,802.4672,1.57,9.76,1.57,9.76,0,0,12.09,-2.33,-2.33
22,2022,民生银行,0.328308,0.004335,0.021428,2.50E+12,4.30E+12,2.17,11.17,83.14,1,1,1,10,-0.02781519,0.01098492,0.44397603,0.524936,-0.00015277,-0.00617464,-0.0073006,0.00243852,0.00288319,0.1165295,4.5,-0.06258419,0.02471607,0.99894606,1.181106,10.125,0.00038684,0.00006033,0.09855736,0.1377789,1.1138031,180.4138,928.6738,2.17,11.17,2.17,11.17,2.17,11.17,12.09,-0.92,-0.92
23,2013,江苏银行,0.990663,0.005489,0.023488,2.20E+11,4.10E+11,2.65,16.64,73.55,0,0,0,1,0.20820929,0.1027761,-1.9864424,-1.8252771,0.01069947,-0.20679788,-0.19001982,-0.1020794,-0.09379743,1.812904,-4.5,-0.46847089,-0.23124622,4.4694955,4.1068736,10.125,0.02167555,0.00528146,1.9729768,1.6658183,0.00938086,194.9075,1223.872,0,0,0,0,0,0,13.562,3.078,0
23,2014,江苏银行,0.992507,0.004225,0.025368,4.10E+11,4.90E+11,2.19,15.44,76.465,0,0,0,2,-0.05351754,0.17977498,-1.3639128,-1.6470289,-0.00481056,0.03649663,0.04407247,-0.1225987,-0.14804729,1.1232019,-3.5,0.0936557,-0.31460622,2.3868474,2.8823006,6.125,0.00143206,0.01615952,0.9301291,1.3563521,0.00752121,167.45835,1180.6196,0,0,0,0,0,0,13.562,1.878,0
23,2015,江苏银行,0.969883,0.003928,0.026982,6.00E+11,5.60E+11,1.62,14.01,76.95,0,0,0,3,-0.12640641,0.24145642,-0.98314033,-1.5134975,-0.01526082,0.06213762,0.0956579,-0.11869277,-0.18272185,0.74399022,-2.5,0.15800802,-0.30182053,1.2289254,1.8918719,3.125,0.00798929,0.0291506,0.48328245,1.1453374,0.03057983,124.659,1078.0695,0,0,0,0,0,0,13.562,0.448,0
23,2016,江苏银行,0.78577,0.003604,0.02173,7.90E+11,6.80E+11,2.74,15.8,77.435,0,0,0,4,-0.21249246,0.02498024,-0.70803704,-1.3193415,-0.00265406,0.07522627,0.14017506,-0.00884347,-0.01647873,0.46707133,-1.5,0.15936935,-0.01873518,0.53102778,0.98950612,1.125,0.02257652,0.00031201,0.25065823,0.870331,0.24109115,212.1719,1223.473,0,0,0,0,0,0,13.562,2.238,0
23,2017,江苏银行,0.659917,0.003676,0.027155,8.60E+11,7.80E+11,1.67,11.95,77.664,0,0,0,5,-0.1927116,0.24784763,-0.6231376,-1.1821404,-0.02388156,0.06004292,0.11390608,-0.07722159,-0.14649535,0.36831806,-0.5,0.0481779,-0.06196191,0.1557844,0.29553509,0.125,0.01856888,0.03071423,0.19415023,0.69872794,0.41564121,129.69888,928.0848,0,0,0,0,0,0,13.562,-1.612,0
